bus_number,area_number
1,1
2,11
3,1
4,17
5,1
6,1
7,16
8,11
9,11
10,4
11,10
12,10
13,1
14,10
15,8
16,11
17,14
18,14
19,16
20,11
21,4
22,4
23,18
24,16
25,14
26,17
27,9
28,10
29,17
30,10
31,2
32,13
33,13
34,18
35,16
36,18
37,5
38,6
39,13
40,16
41,11
42,8
43,11
44,4
45,18
46,5
47,5
48,16
49,1
50,11
51,8
52,6
53,17
54,1
55,14
56,14
57,11
58,1
59,17
60,3
61,9
62,5
63,14
64,16
65,2
66,18
67,3
68,3
69,6
70,11
71,6
72,8
73,16
74,10
75,13
76,6
77,8
78,5
79,14
80,16
81,12
82,16
83,14
84,18
85,11
86,10
87,18
88,15
89,4
90,7
91,6
92,14
93,18
94,18
95,10
96,1
97,4
98,14
99,15
100,10
101,10
102,1
103,10
104,1
105,1
106,16
107,9
108,3
109,11
110,10
111,9
112,14
113,7
114,11
115,4
116,18
117,5
118,17
119,10
120,11
121,16
122,14
123,9
124,17
125,3
126,11
127,1
128,4
129,14
130,13
131,16
132,13
133,6
134,11
135,1
136,16
137,12
138,13
139,6
140,6
141,9
142,1
143,6
144,9
145,17
146,9
147,1
148,17
149,1
150,17
151,11
152,11
153,1
154,16
155,16
156,10
157,18
158,14
159,10
160,11
161,10
162,15
163,4
164,6
165,10
166,14
167,14
168,11
169,10
170,9
171,7
172,13
173,9
174,7
175,16
176,10
177,13
178,10
179,8
180,16
181,16
182,12
183,10
184,4
185,11
186,16
187,16
188,7
189,3
190,18
191,1
192,12
193,9
194,6
195,17
196,4
197,9
198,4
199,6
200,12
201,13
202,9
203,11
204,5
205,6
206,18
207,4
208,14
209,16
210,10
211,6
212,9
213,16
214,9
215,3
216,4
217,4
218,4
219,1
220,15
221,1
222,12
223,16
224,5
225,4
226,16
227,1
228,4
229,1
230,13
231,6
232,10
233,3
234,11
235,16
236,13
237,14
238,1
239,18
240,10
241,12
242,14
243,6
244,6
245,16
246,16
247,5
248,9
249,13
250,14
251,11
252,12
253,9
254,16
255,9
256,15
257,13
258,11
259,10
260,14
261,13
262,9
263,11
264,8
265,9
266,13
267,13
268,6
269,16
270,12
271,4
272,10
273,16
274,16
275,6
276,12
277,10
278,3
279,18
280,7
281,6
282,5
283,4
284,8
285,12
286,11
287,9
288,10
289,1
290,9
291,9
292,17
293,10
294,11
295,1
296,14
297,6
298,9
299,8
300,10
301,5
302,11
303,16
304,13
305,7
306,4
307,3
308,2
309,14
310,10
311,6
312,6
313,11
314,4
315,13
316,14
317,4
318,10
319,11
320,11
321,12
322,13
323,11
324,12
325,11
326,6
327,14
328,9
329,16
330,14
331,2
332,18
333,7
334,11
335,3
336,3
337,18
338,17
339,15
340,9
341,16
342,15
343,18
344,6
345,9
346,4
347,11
348,1
349,6
350,4
351,6
352,4
353,16
354,1
355,5
356,1
357,10
358,11
359,1
360,6
361,9
362,12
363,10
364,15
365,10
366,11
367,4
368,1
369,6
370,6
371,11
372,9
373,10
374,11
375,12
376,1
377,6
378,9
379,16
380,13
381,1
382,1
383,10
384,10
385,13
386,9
387,6
388,14
389,13
390,18
391,10
392,6
393,16
394,9
395,6
396,2
397,14
398,5
399,15
400,3
401,7
402,1
403,3
404,3
405,15
406,16
407,11
408,4
409,11
410,7
411,16
412,11
413,4
414,10
415,13
416,4
417,14
418,16
419,18
420,6
421,10
422,18
423,11
424,14
425,6
426,7
427,13
428,5
429,8
430,16
431,9
432,17
433,14
434,11
435,18
436,10
437,15
438,12
439,12
440,13
441,13
442,13
443,2
444,4
445,8
446,9
447,5
448,2
449,4
450,10
451,9
452,16
453,17
454,11
455,7
456,3
457,18
458,14
459,14
460,5
461,10
462,10
463,5
464,1
465,16
466,10
467,11
468,5
469,10
470,10
471,1
472,6
473,13
474,16
475,12
476,14
477,13
478,9
479,3
480,18
481,8
482,5
483,13
484,12
485,15
486,6
487,11
488,9
489,8
490,4
491,12
492,16
493,16
494,10
495,9
496,6
497,11
498,18
499,9
500,4
501,14
502,17
503,9
504,16
505,11
506,7
507,18
508,5
509,8
510,1
511,12
512,3
513,17
514,16
515,9
516,7
517,10
518,9
519,13
520,7
521,18
522,10
523,6
524,11
525,14
526,1
527,8
528,1
529,1
530,11
531,1
532,14
533,5
534,11
535,16
536,13
537,10
538,10
539,6
540,14
541,11
542,18
543,11
544,13
545,5
546,10
547,15
548,6
549,17
550,13
551,16
552,13
553,11
554,4
555,9
556,4
557,18
558,6
559,6
560,18
561,17
562,9
563,10
564,7
565,15
566,3
567,16
568,18
569,9
570,10
571,14
572,18
573,16
