bus_number,area_number
58575,7
58576,7
58577,7
58578,7
58579,7
58580,7
58581,7
58582,7
58583,7
58584,7
58585,7
58586,7
58587,7
58588,7
58589,7
58590,7
58591,7
58592,7
58593,7
58594,7
58595,7
58596,7
58597,7
58598,7
58599,7
58600,7
58601,2
58602,2
58603,2
58604,2
58605,7
58606,2
58607,2
58608,2
58609,2
58610,2
58611,7
58612,2
58613,7
58614,2
58615,2
58616,2
58617,7
58618,2
58619,7
58620,2
58621,2
58622,2
58623,2
58624,2
58625,2
58626,7
58627,2
58628,2
58629,2
58630,2
58631,2
58632,2
58633,7
58634,2
58635,2
58636,7
58637,2
58638,2
58639,2
58640,2
58641,2
58642,2
58643,2
58644,2
58645,2
58646,2
58647,2
58648,2
58649,2
58650,2
58651,7
58652,2
58653,2
58654,2
58655,2
58656,2
58657,2
58658,2
58659,1
58660,1
58661,1
58662,2
58663,2
58664,1
58665,2
58666,2
58667,1
58668,2
58669,7
58670,1
58671,2
58672,7
58673,2
58674,7
58675,2
58676,7
58677,7
58678,7
58679,1
58680,1
58681,1
58682,2
58683,2
58684,7
58685,1
58686,1
58687,7
58688,1
58689,1
58690,1
58691,1
58692,1
58693,1
58694,1
58695,2
58696,1
58697,7
58698,7
58699,1
58700,1
58701,2
58702,2
58703,1
58704,7
58705,2
58706,1
58707,1
58708,7
58709,2
58710,1
58711,1
58712,2
58713,1
58714,1
58715,2
58716,2
58717,7
58718,1
58719,1
58720,1
58721,2
58722,1
58723,1
58724,1
58725,7
58726,7
58727,1
58728,7
58729,1
58730,1
58731,1
58732,7
58733,1
58734,2
58735,7
58736,7
58737,7
58738,7
58739,7
58740,7
58741,7
58742,7
58743,7
58744,8
58745,7
58746,7
58747,7
58748,7
58749,7
58750,7
58751,7
58752,7
58753,8
58754,7
58755,7
58756,7
58757,7
58758,7
58759,7
58760,7
58761,7
58762,7
58763,7
58764,8
58765,8
58766,7
58767,7
58768,7
58769,7
58770,7
58771,7
58772,7
58773,7
58774,7
58775,7
58776,7
58777,7
58778,7
58779,7
58780,7
58781,7
58782,7
58783,7
58784,7
58785,7
58786,7
58787,7
58788,7
58789,7
58790,7
58791,7
58792,7
58793,7
58794,7
58795,7
58796,7
58797,7
58798,7
58799,7
58800,7
58801,7
58802,7
58803,7
58804,7
58805,7
58806,7
58807,7
58808,7
58809,7
58810,7
58811,7
58812,7
58813,7
58814,7
58815,7
58816,7
58817,7
58818,7
58819,7
58820,7
58821,7
58822,7
58823,7
58824,7
58825,7
58826,7
58827,7
58828,7
58829,7
58830,7
58831,7
58832,7
58833,7
58834,7
58835,7
58836,7
58837,7
58838,7
58839,7
58840,7
58841,7
58842,7
58843,7
58844,7
58845,7
58846,7
58847,7
58848,7
58849,7
58850,7
58851,7
58852,7
58853,7
58854,7
58855,7
58856,7
58857,7
58858,7
58859,7
58860,7
58861,7
58862,7
58863,7
58864,7
58865,7
58866,7
58867,7
58868,7
58869,7
58870,7
58871,7
58872,7
58873,7
58874,7
58875,7
58876,7
58877,7
58878,7
58879,7
58880,7
58881,7
