bus_number,area_number
35308,8
35309,7
35310,8
35311,8
35312,2
35313,7
35314,6
35315,2
35316,6
35317,6
35318,7
35319,2
35320,7
35321,2
35322,7
35323,7
35324,6
35325,5
35326,2
35327,6
35328,7
35329,2
35330,7
35331,2
35332,6
35333,6
35334,2
35335,6
35336,2
35337,7
35338,2
35339,6
35340,6
35341,2
35342,6
35377,2
35378,4
35379,4
35380,5
35381,4
35382,1
35383,5
35384,5
35385,2
35386,5
35387,1
35388,2
35389,2
35390,3
35391,4
35392,4
35393,4
35394,5
35395,5
35396,5
35397,4
35398,4
35399,5
35400,2
35401,4
35402,5
35403,2
35404,5
35405,5
35406,4
35407,4
35408,4
35409,5
35410,5
35411,5
35412,5
35413,4
35414,5
35415,3
35416,5
35417,3
35418,1
35419,4
35420,4
35421,2
35422,5
35423,4
36603,6
36604,6
36605,6
36606,6
36607,6
36608,6
36609,6
36610,3
36611,3
36612,3
36613,3
36614,3
36615,3
36616,6
36617,6
36618,6
36619,7
36620,7
36621,2
36622,2
36623,2
36624,7
36625,7
36626,7
36627,7
36628,7
36629,7
36630,7
36631,4
36632,3
36633,7
36634,6
36635,6
36636,6
36637,6
36638,5
36639,5
36640,5
36641,5
36642,5
36643,5
36644,5
36645,5
36646,8
36647,8
36648,8
36649,8
36650,8
36651,8
36652,8
36653,8
36654,8
36655,8
36656,8
36657,8
36658,8
36659,8
36660,8
36661,8
36662,8
36663,8
36664,8
36665,8
36666,8
36667,8
36668,6
36669,6
36670,6
36671,6
36672,6
36673,6
36674,6
36675,6
36676,6
36677,6
36678,6
36679,6
36680,6
36681,6
36682,6
36683,6
36684,6
36685,6
36686,6
36687,6
36688,6
36689,6
36690,6
36691,6
36692,6
36693,6
36694,8
36695,8
36696,8
36697,6
36698,6
36699,6
36700,6
36701,6
36702,6
36703,6
36704,7
36705,7
36706,7
36707,7
36708,7
36709,7
36710,7
36711,7
36712,7
36713,7
36714,7
36715,7
36716,7
36717,7
36718,7
36719,7
36720,7
36721,7
36722,7
36723,7
36724,7
36725,7
36726,7
36727,7
36728,7
36729,7
36730,2
36731,2
36732,2
36733,2
36734,2
36735,2
36736,2
36737,2
36738,2
36739,2
36740,2
36741,2
36742,2
36743,2
36744,2
36745,8
36746,8
36747,8
36748,8
36749,8
36750,8
36751,8
36752,8
36753,8
36754,8
36755,8
36756,8
36757,8
36758,8
36759,8
36760,8
36761,8
36762,8
36763,8
36764,8
36765,8
36766,8
36767,8
36768,8
36769,8
36770,2
36771,2
36772,2
36773,8
36774,8
36775,8
36776,6
36777,6
36778,6
36779,6
36780,6
36781,6
36782,6
36783,6
36784,6
36785,6
36786,6
36787,6
36788,2
36789,2
36790,2
36791,2
36792,2
36793,2
36794,2
36795,2
36796,2
36797,2
36798,2
36799,2
36800,2
36801,2
36802,2
36803,2
36804,2
36805,2
36806,2
36807,6
36808,6
36809,6
36810,6
36811,6
36812,6
36813,6
36814,6
36815,6
36816,6
36817,6
36818,6
36819,6
36820,6
36821,6
36822,6
36823,6
36824,4
36825,4
36826,2
36827,2
36828,2
36829,2
36830,4
36831,4
36832,2
36833,2
36834,2
36835,7
36836,2
36837,2
36838,2
36839,7
36840,7
36841,7
36842,2
36843,2
36844,2
36845,7
36846,7
36847,7
36848,7
36849,7
36850,7
36851,2
36852,7
36853,2
36854,2
36855,7
36856,7
36857,7
36858,7
36859,6
36860,6
36861,6
36862,6
36863,6
36864,6
36865,6
36866,6
36867,6
36868,6
36869,6
36870,6
36871,6
36872,6
36873,6
36874,6
36875,6
36876,6
36877,6
36878,6
36879,6
36880,6
36881,6
36882,6
36883,6
36884,6
36885,6
36886,6
36887,6
36888,6
36889,6
36890,6
36891,6
36892,6
36893,6
36894,6
36895,6
36896,6
36897,6
36898,6
36899,6
36900,6
36901,6
36902,6
36903,6
36904,6
36905,6
36906,6
36907,6
36908,6
36909,6
36910,6
36911,6
36912,6
36913,6
36914,6
36915,6
36916,6
36917,6
36918,6
36919,6
36920,6
36921,6
36922,6
36923,6
36924,6
36925,6
36926,6
36927,6
36928,6
36929,6
36930,6
36931,6
36932,6
36933,6
36934,6
36935,6
36936,6
36937,6
36938,6
36939,6
36940,6
36941,6
36942,6
36943,6
36944,6
36945,6
36946,6
36947,6
36948,6
36949,6
36950,6
36951,6
36952,6
36953,6
36954,6
36955,6
36956,6
36957,6
36958,6
36959,6
36960,6
36961,7
36962,8
36963,6
36964,7
36965,7
36966,6
36967,6
36968,8
36969,6
36970,8
36971,8
36972,2
36973,2
36974,8
36975,8
36976,6
36977,6
36978,6
36979,6
36980,8
36981,8
36982,8
36983,8
36984,2
36985,2
36986,2
36987,2
36988,2
36989,2
36990,2
36991,2
36992,2
36993,7
36994,7
36995,7
36996,7
36997,7
36998,7
36999,7
37000,7
37001,7
37002,7
37003,7
37004,6
37005,6
37006,6
37007,6
37008,6
37009,6
37010,6
37011,6
37012,6
37013,7
37014,7
37015,7
37016,7
37017,7
37018,7
37019,7
37020,7
37021,7
37022,7
37023,7
37024,7
37025,7
37026,7
37027,7
37028,7
37029,7
37030,7
37031,7
37032,7
37033,7
37034,7
37035,7
37036,7
37037,7
37038,6
37039,6
37040,6
37041,6
37042,5
37043,5
37044,5
37045,5
37046,5
37047,5
37048,5
37049,8
37050,8
37051,6
37052,8
37053,6
37054,7
37055,7
37056,7
37057,7
37058,7
37059,2
37060,2
37061,2
37062,2
37063,2
37064,2
37065,2
37066,2
37067,2
37068,2
37069,2
37070,8
37071,8
37072,8
37073,7
37074,8
37075,2
37076,2
37077,2
37078,2
37079,2
37080,2
37081,2
37082,2
37083,2
37084,2
37085,2
37086,2
37087,2
37088,6
37089,6
37090,6
37091,7
37092,7
37093,7
37094,7
37095,7
37096,7
37097,7
37098,7
37099,7
37100,7
37101,7
37102,7
37103,7
37104,7
37105,7
37106,7
37107,7
37108,7
37109,7
37110,7
37111,7
37112,7
37113,7
37114,7
37115,7
37116,7
37117,7
37118,7
37119,7
37120,7
37121,7
37122,7
37123,7
37124,7
37125,7
37126,7
37127,7
37128,7
37129,7
37130,7
37131,7
37132,7
37133,7
37134,7
37135,7
37136,7
37137,7
37138,7
37139,7
37140,7
37141,7
37142,7
37143,7
37144,7
37145,7
37146,7
37147,7
37148,7
37149,7
37150,7
37151,7
37152,7
37153,7
37154,7
37155,7
37156,7
37157,7
37158,7
37159,7
37160,7
37161,7
37162,7
37163,7
37164,7
37165,7
37166,7
37167,7
37168,7
37169,7
37170,7
37171,7
37172,7
37173,7
37174,7
37175,7
37176,7
