bus_number,area_number
50134,8
50135,8
50136,8
50137,4
50138,8
50139,8
50140,8
50141,4
50142,8
50143,4
50144,8
50145,4
50146,8
50147,7
50148,8
50149,8
50150,8
50151,8
50152,8
50153,8
50154,8
50155,8
50156,7
50157,8
50158,4
50159,8
50160,8
50161,8
50162,4
50163,8
50164,8
50165,8
50166,4
50167,8
50168,8
50169,8
50170,8
50171,8
50172,8
50173,8
50175,8
50176,8
50178,8
50179,8
50181,6
50182,6
50183,6
50185,6
50186,6
50187,6
50188,6
50189,6
50190,6
50191,6
50192,6
50193,6
50194,6
50195,6
50196,6
50197,6
50200,6
50201,6
50202,6
50203,6
50205,6
50206,7
50207,7
50208,7
50209,7
50210,7
50211,7
50212,7
50213,7
50214,7
50215,7
50216,7
50217,7
50218,7
50219,7
50220,7
50221,7
50222,6
50223,7
50224,7
50225,7
50226,6
50227,7
50228,7
50229,7
50230,7
50231,7
50232,7
50233,7
50234,7
50235,7
50236,7
50237,7
50238,9
50239,9
50240,9
50241,9
50242,9
50243,9
50244,9
50245,9
50246,9
50247,9
50248,9
50249,9
50250,4
50251,4
50252,4
50253,4
50254,4
50256,4
50257,4
50258,9
50259,4
50260,4
50261,9
50262,4
50263,4
50264,4
50265,9
50266,8
50267,9
50268,9
50269,9
50270,4
50271,9
50272,4
50273,4
50274,9
50275,9
50276,9
50277,4
50278,9
50279,8
50280,9
50281,9
50282,9
50283,9
50284,9
50285,9
50286,9
50287,9
50288,9
50289,9
50290,9
50291,6
50292,6
50293,6
50294,6
50295,6
50296,6
50297,7
50298,6
50299,6
50300,6
50301,6
50302,6
50303,6
50304,7
50305,6
50306,6
50307,6
50308,6
50309,6
50310,1
50311,10
50312,1
50313,10
50314,9
50315,1
50316,9
50317,4
50318,3
50319,2
50320,1
50321,9
50322,10
50323,9
50324,3
50325,4
50326,3
50327,9
50328,3
50329,1
50330,1
50331,3
50332,3
50333,3
50334,2
50335,10
50336,10
50337,4
50338,10
50339,2
50340,5
50341,1
50342,2
50343,4
50344,4
50345,4
50346,10
50347,10
50348,3
50349,4
50350,9
50351,10
50352,4
50353,1
50354,4
50355,1
50356,4
50357,2
50358,2
50359,2
50360,2
50361,1
50362,4
50363,4
50364,4
50365,9
50366,2
50367,9
50368,3
50369,4
50370,2
50371,3
50372,1
50373,2
50374,2
50375,3
50376,3
50377,1
50378,1
50379,9
50380,9
50381,1
50382,1
50383,4
50384,2
50385,1
50386,10
50387,9
50388,2
50389,5
50390,2
50391,1
50392,10
50393,4
50394,2
50395,9
50396,3
50397,4
50398,2
50399,9
50400,10
50401,9
50402,4
50403,10
50404,4
50405,2
50406,1
50407,10
50408,2
50409,4
50410,2
50411,4
50412,4
50413,10
50414,3
50415,4
50416,4
50417,5
50418,4
50419,2
50420,1
50421,4
50422,3
50423,10
50424,4
50425,2
50426,4
50427,4
50428,4
50429,10
50430,4
50431,4
50432,4
50433,4
50434,4
50435,4
50436,4
50437,4
50438,4
50439,4
50440,9
50441,4
50442,1
50443,2
50444,1
50445,1
50446,4
50447,4
50448,1
50449,1
50450,4
50451,4
50452,4
50453,5
50454,10
50455,1
50456,9
50457,9
50458,5
50459,1
50460,1
50461,1
50462,4
50463,10
50464,5
50465,1
50466,5
50468,4
50469,4
50470,10
50471,4
50472,1
50473,5
50474,4
50475,1
50476,5
50477,4
50478,4
50479,1
50480,4
50481,4
50482,2
50483,4
50484,10
50485,2
50486,4
50487,3
50488,4
50489,5
50490,4
50491,1
50493,9
50494,3
50495,1
50496,3
50497,1
50498,4
50499,3
50500,1
50501,2
50502,4
50503,3
50505,4
50506,1
50507,2
50508,1
50509,2
50510,10
50512,2
50513,9
50514,9
50515,1
50516,3
50517,9
50518,9
50519,9
50520,9
50521,9
50523,4
50524,9
50525,4
50526,1
50527,4
50528,10
50529,2
50530,2
50531,4
50532,2
50533,9
50534,1
50535,10
50536,9
50537,1
50538,2
50539,2
50540,2
50541,4
50542,4
50543,2
50544,3
50545,10
50546,1
50548,2
50549,4
50550,8
50551,8
50552,8
50553,8
50554,8
50555,8
50556,8
50557,8
50558,8
50559,8
50560,8
50561,8
50562,4
50563,8
50564,8
50565,8
50567,8
50570,8
50571,8
50572,8
50573,8
50574,8
50576,7
50577,8
50578,8
50579,8
50580,8
50581,8
50582,8
50585,8
50586,8
50587,8
50588,8
50589,8
50591,8
50592,8
50593,8
50594,8
50596,8
50597,8
50598,8
50599,8
50600,7
50601,4
50602,8
50603,8
50604,7
50605,7
50606,7
50608,8
50609,8
50610,8
50611,4
50613,8
50614,8
50615,8
50616,8
50617,8
50618,8
50619,8
50621,8
50622,8
50623,8
50625,8
50626,8
50627,8
50628,8
50629,8
50630,8
50631,8
50634,7
50635,7
50636,8
50637,8
50638,8
50639,8
50640,8
50642,8
50643,8
50644,8
50645,8
50646,8
50647,8
50648,8
50649,8
50650,8
50652,8
50653,8
50655,8
50656,8
50657,8
50658,8
50659,8
50660,8
50662,8
50663,8
50664,8
50665,8
50666,8
50667,8
50668,4
50669,8
50670,8
50671,7
50672,8
50673,4
50674,8
50675,7
