bus_number,area_number
1,3
2,10
3,7
4,8
5,8
6,8
7,8
8,8
9,5
10,8
11,4
12,5
13,4
14,3
15,4
16,4
17,3
18,2
19,4
20,4
21,4
22,2
23,3
25,10
26,10
27,9
28,5
29,10
30,10
31,10
33,10
34,4
35,8
36,6
37,6
38,1
39,3
40,3
41,8
42,3
43,3
44,7
45,4
46,6
47,5
48,5
49,5
50,5
51,6
52,3
53,3
54,3
55,10
56,10
57,6
58,6
59,10
60,10
61,10
62,3
63,8
64,5
65,5
66,6
67,5
68,3
69,3
70,3
71,4
72,5
73,10
74,10
75,10
76,7
77,7
78,7
79,5
80,5
81,2
82,3
83,3
84,6
85,6
86,6
87,6
88,6
89,10
90,2
91,9
92,4
93,4
96,6
97,7
98,6
99,6
100,4
101,8
102,8
103,8
104,4
105,2
106,4
107,9
108,9
109,6
110,4
111,6
112,2
113,5
114,3
115,2
117,2
119,7
120,10
121,10
122,9
123,9
124,6
125,10
126,6
127,6
128,6
129,6
130,6
131,2
132,2
133,2
134,3
135,10
136,5
137,9
138,9
140,9
142,7
143,9
144,9
145,4
146,6
147,6
148,6
149,4
150,9
151,6
152,10
153,10
154,10
155,10
156,3
157,6
158,6
159,5
160,6
161,7
162,7
163,7
164,7
165,9
166,9
167,6
168,6
169,8
170,8
171,4
172,4
173,3
175,6
176,6
177,6
178,6
179,6
180,6
181,6
182,2
183,9
184,9
185,9
186,9
187,3
188,1
189,7
190,5
191,5
192,4
193,10
194,10
195,3
196,9
197,9
198,7
199,7
200,10
201,7
202,3
203,5
204,1
205,10
206,10
207,5
208,3
209,7
210,2
211,10
212,10
213,9
215,9
216,8
217,9
218,9
219,10
220,10
221,10
222,7
223,10
224,10
225,3
226,7
227,6
228,6
229,3
230,3
231,4
232,4
233,5
234,5
235,5
236,5
237,4
238,4
239,5
240,5
241,10
242,10
243,2
244,2
245,2
246,2
247,4
248,6
249,6
250,6
251,9
252,5
253,4
254,4
255,4
256,4
257,4
258,4
259,3
260,8
261,7
262,9
263,9
267,7
268,7
269,7
270,1
271,1
272,9
273,7
274,2
275,4
276,5
277,5
278,9
279,9
280,9
281,6
282,6
283,10
284,5
285,5
286,8
287,5
288,5
289,5
290,5
291,5
292,5
293,5
294,5
295,7
296,3
297,5
298,5
299,8
300,7
301,7
302,7
303,7
304,3
305,3
306,2
307,5
308,5
309,6
310,7
311,7
312,8
313,4
314,3
315,3
316,8
317,6
318,5
319,8
320,7
321,9
323,3
324,9
325,7
326,10
327,9
328,9
329,8
330,5
331,5
332,5
333,7
334,3
335,7
336,7
337,7
338,7
339,7
340,9
341,5
342,5
343,4
344,4
345,8
346,8
347,8
348,7
350,7
351,5
352,5
353,8
354,10
355,6
356,6
357,9
358,9
359,7
360,9
361,9
362,9
363,9
364,8
365,8
366,9
367,3
368,2
369,2
370,5
371,5
372,8
373,8
374,5
375,4
376,9
377,3
378,9
379,6
380,9
381,9
382,9
383,9
384,9
385,8
386,10
387,10
388,6
389,6
390,6
391,3
392,9
393,9
394,2
395,9
396,10
397,10
398,5
399,2
400,10
401,10
402,4
403,4
404,3
405,5
406,5
407,5
408,9
409,7
410,5
411,2
412,10
413,2
414,8
416,9
418,9
419,8
420,5
421,5
422,3
423,6
424,4
425,10
426,3
427,3
428,9
429,3
430,3
431,8
432,2
433,9
434,7
435,7
436,7
437,3
438,3
439,7
440,7
441,7
442,6
443,6
444,6
445,7
446,3
447,5
448,7
449,3
450,10
451,5
452,5
453,5
454,5
455,10
456,9
458,9
459,3
460,9
461,6
462,6
463,4
464,4
465,7
466,6
467,10
468,9
469,3
470,3
471,2
472,5
473,10
474,5
475,3
476,2
477,1
478,9
479,10
480,2
481,2
482,2
483,2
484,5
485,4
486,4
487,4
488,4
489,4
490,3
491,4
492,4
493,7
494,10
495,6
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,10
506,9
507,7
508,7
509,7
510,7
511,3
512,5
513,7
514,6
515,7
516,8
517,6
519,6
520,4
521,4
522,4
523,9
524,5
525,6
526,3
527,8
528,8
529,10
530,9
531,4
532,4
533,2
534,4
535,5
536,5
537,5
538,2
539,2
540,2
541,2
542,2
544,9
545,6
546,5
547,10
548,5
549,6
550,5
551,6
552,6
553,6
554,5
555,3
556,3
557,8
558,8
559,8
560,2
561,2
562,2
563,2
564,2
565,2
566,2
567,9
568,5
569,6
570,9
572,5
573,5
574,6
575,2
576,6
577,6
578,6
579,4
580,6
581,4
582,6
583,10
584,2
585,9
586,7
587,7
588,3
589,3
590,3
591,3
592,3
593,3
594,9
595,9
596,9
597,9
598,6
599,5
600,5
601,9
602,9
603,9
604,3
605,3
606,2
607,7
608,5
609,9
610,6
611,9
612,9
613,9
614,3
615,3
616,8
617,3
618,3
619,4
620,5
621,5
622,9
623,8
624,4
625,7
626,3
627,2
628,2
629,5
630,3
631,3
632,5
633,4
635,4
637,4
638,4
639,4
640,3
641,4
642,4
643,8
644,2
645,3
646,1
647,3
648,3
649,6
650,6
651,2
652,6
653,10
654,4
655,4
656,4
657,9
658,9
659,2
660,3
662,9
663,9
664,3
665,6
666,9
667,8
668,1
669,9
670,6
671,5
672,5
673,2
674,10
675,10
676,9
677,7
678,7
679,7
680,6
681,1
682,1
683,1
684,1
685,1
686,1
687,1
689,9
690,9
691,9
692,4
693,4
694,6
695,7
696,7
697,2
698,2
699,5
700,5
701,6
702,6
703,5
704,6
705,7
707,6
708,3
709,3
710,7
711,7
712,7
713,10
715,6
716,6
717,6
718,6
719,6
720,3
721,3
722,3
723,4
724,4
725,4
726,5
727,4
728,9
729,10
730,10
731,6
732,2
733,2
734,5
735,5
736,8
737,8
738,3
739,3
740,7
741,7
742,7
743,7
744,9
745,2
746,1
747,6
748,6
749,6
750,3
751,3
752,9
753,6
754,9
755,9
756,5
757,8
758,5
759,5
760,8
761,9
762,10
763,1
764,1
765,3
766,3
767,4
768,10
769,2
770,6
771,6
772,2
774,2
775,6
776,6
777,9
778,2
779,6
780,6
783,6
784,6
785,7
786,7
787,7
788,6
789,5
790,5
791,3
792,3
793,3
794,7
795,6
796,2
797,2
798,10
799,9
800,3
801,2
802,3
803,10
804,10
805,7
806,4
807,5
808,9
809,6
810,7
811,9
812,9
813,4
814,4
815,6
816,6
817,6
818,9
819,9
820,9
821,9
822,2
823,2
824,4
825,9
826,5
827,6
829,7
830,2
831,2
832,6
833,5
834,5
835,5
836,5
837,5
838,5
839,5
840,6
841,4
842,10
843,9
844,9
845,10
846,6
847,10
848,5
849,2
851,2
853,6
854,6
855,6
857,6
858,6
859,3
860,5
861,5
862,6
863,6
864,6
865,6
866,5
867,5
868,6
869,2
870,6
871,9
872,6
873,4
874,1
875,4
876,2
877,2
878,2
880,2
881,6
882,8
883,3
884,3
885,2
886,5
887,5
888,10
889,10
890,5
891,5
892,4
893,6
894,5
895,5
896,5
897,6
898,10
899,10
900,4
901,4
902,10
903,7
904,7
905,3
906,5
907,5
908,6
909,4
910,4
911,2
912,5
913,5
914,5
915,5
916,5
917,9
918,10
919,7
920,8
921,6
922,5
923,3
924,4
925,5
926,1
927,1
928,1
929,9
930,2
931,6
932,6
933,1
934,4
935,4
936,4
937,4
938,10
939,7
940,7
941,9
942,4
943,8
944,4
945,5
946,6
947,6
948,2
949,4
950,4
951,4
952,4
953,3
954,9
955,4
956,4
957,3
958,6
959,6
960,10
961,7
962,5
963,6
964,5
965,2
966,10
967,10
968,4
969,4
970,4
971,4
972,4
973,6
974,6
975,6
976,9
977,7
978,7
979,7
980,5
981,8
982,4
983,10
984,10
985,10
986,9
987,3
988,9
989,1
990,7
991,4
992,1
993,4
994,4
995,4
996,8
997,4
998,8
999,8
1000,8
1001,9
1002,5
1003,9
1004,10
1005,6
1006,6
1007,7
1008,9
1010,9
1011,9
1012,4
1013,4
1014,4
1017,4
1018,4
1021,10
1022,7
1023,7
1024,4
1025,5
1026,3
1027,10
1028,2
1029,2
1030,7
1032,3
1033,4
1035,6
1036,6
1037,1
1038,3
1039,10
1040,7
1041,7
1042,3
1043,6
1044,10
1045,7
1046,7
1047,7
1048,8
1049,8
1050,7
1051,7
1052,7
1053,10
1054,4
1055,10
1056,10
1057,7
1058,2
1059,2
1060,10
1061,2
1062,4
1064,10
1065,10
1066,10
1067,5
1068,5
1069,9
1070,9
1071,7
1072,7
1073,4
1074,4
1075,3
1076,3
1077,3
1078,3
1079,2
1080,2
1081,2
1082,2
1083,2
1084,2
1085,2
1086,4
1087,5
1088,5
1089,2
1090,10
1092,9
1093,10
1095,6
1096,9
1097,5
1098,5
1099,10
1100,4
1101,10
1103,1
1104,5
1105,5
1106,2
1107,7
1108,4
1109,4
1110,4
1112,10
1113,10
1114,10
1115,5
1116,3
1117,3
1118,3
1119,3
1120,10
1121,10
1123,4
1124,4
1125,6
1126,6
1127,9
1128,9
1129,3
1130,5
1131,5
1132,3
1133,5
1134,5
1135,5
1136,5
1137,9
1138,9
1139,2
1140,4
1141,10
1142,10
1143,4
1144,6
1145,9
1146,2
1147,6
1148,5
1149,6
1150,6
1151,2
1152,4
1153,10
1154,6
1155,8
1156,5
1157,4
1158,5
1159,9
1160,4
1161,6
1162,2
1163,2
1164,4
1165,5
1166,9
1167,2
1168,9
1169,5
1170,10
1171,3
1172,3
1173,5
1174,5
1175,8
1176,3
1177,3
1178,5
1179,1
1180,1
1181,1
1182,9
1183,7
1184,10
1185,9
1186,6
1187,6
1188,5
1189,3
1190,7
1191,6
1192,2
1193,7
1194,9
1195,9
1196,5
1197,4
1198,10
1199,2
1200,2
1201,7
1202,4
1203,3
1204,3
1205,7
1206,10
1207,10
1208,10
1209,9
1210,10
1211,10
1212,7
1213,7
1214,7
1215,5
1216,5
1217,10
1218,6
1219,7
1220,7
1221,9
1222,2
1223,2
1224,7
1225,2
1226,7
1227,5
1228,5
1229,2
1230,7
1231,6
1232,4
1233,6
1234,3
1235,3
1236,4
1237,10
1238,10
1239,6
1240,6
1241,9
1242,9
1243,9
1246,2
1247,2
1248,2
1249,2
1250,2
1251,2
1252,2
1253,8
1254,8
1255,6
1256,3
1257,8
1258,9
1259,5
1260,5
1261,6
1262,6
1263,6
1264,6
1265,6
1266,6
1267,7
1268,8
1269,10
1270,10
1271,10
1272,7
1273,7
1274,4
1275,4
1276,7
1277,7
1278,7
1279,9
1280,4
1281,4
1282,4
1285,7
1286,3
1287,7
1288,1
1289,4
1290,4
1291,4
1292,4
1294,5
1295,7
1296,5
1297,5
1298,7
1299,7
1300,6
1301,10
1302,10
1303,7
1304,9
1305,9
1306,9
1307,9
1308,9
1309,3
1310,3
1311,9
1312,9
1313,9
1314,9
1315,9
1316,9
1317,9
1318,9
1319,9
1320,9
1321,6
1322,6
1323,3
1324,3
1325,4
1326,2
1327,10
1328,6
1329,10
1330,8
1331,9
1332,5
1333,5
1334,9
1335,10
1336,7
1337,7
1338,9
1339,3
1340,4
1341,2
1342,6
1343,9
1344,4
1347,4
1348,3
1349,9
1350,8
1351,6
1352,6
1353,7
1354,4
1355,6
1356,10
1357,4
1358,3
1359,7
1360,3
1361,3
1362,3
1363,8
1364,8
1365,8
1366,2
1367,2
1368,2
1371,5
1372,5
1373,2
1374,2
1375,2
1376,10
1377,6
1378,5
1379,5
1380,2
1381,5
1382,8
