bus_number,area_number
1,12
2,12
3,8
4,8
5,8
6,12
7,12
8,2
9,8
10,2
11,8
12,2
13,2
14,2
15,2
16,2
17,2
18,2
19,2
20,2
21,2
22,8
23,8
24,8
25,8
26,12
27,12
28,2
29,2
30,2
31,2
32,12
33,12
34,3
35,2
36,2
37,12
38,12
39,12
40,12
41,12
42,2
43,2
44,12
45,12
46,2
47,12
48,12
49,5
50,5
51,5
52,5
53,5
54,5
55,5
56,5
57,5
58,5
59,5
60,5
61,5
62,5
63,5
64,5
65,5
66,5
67,5
68,5
69,5
70,5
71,5
72,5
73,5
74,5
75,5
76,5
77,5
78,5
79,5
80,5
81,5
82,5
83,5
84,5
85,12
86,9
87,9
88,7
89,7
90,1
91,1
92,7
93,7
94,9
95,9
96,7
97,7
98,11
99,11
100,11
101,6
102,6
103,12
104,12
105,9
106,9
107,12
108,12
109,12
110,12
111,6
112,6
113,1
114,11
115,9
116,9
117,9
118,9
119,7
120,7
121,6
122,6
123,1
124,6
125,9
126,9
127,9
128,7
129,7
130,7
131,9
132,1
133,1
134,9
135,9
136,9
137,9
138,5
139,5
140,1
141,1
142,9
143,9
144,7
145,7
146,1
147,1
148,12
149,1
150,6
151,1
152,7
153,7
154,12
155,12
156,4
157,4
158,4
159,4
160,4
161,4
162,4
163,3
164,10
165,10
166,10
167,10
168,4
169,3
170,3
171,12
172,10
173,10
174,10
175,10
176,4
177,4
178,10
179,10
180,4
181,4
182,4
183,4
184,4
185,10
186,10
187,4
188,4
189,4
190,4
191,3
192,3
193,3
194,3
195,3
196,10
197,10
198,10
199,10
200,10
201,10
202,4
203,4
204,10
205,4
206,4
207,4
208,10
209,4
210,4
211,3
212,3
213,3
214,3
215,3
216,3
217,3
218,3
219,3
220,3
221,3
222,3
223,3
224,3
225,3
226,3
227,3
228,8
229,3
230,8
231,8
232,8
233,8
234,3
235,3
236,3
237,3
238,3
239,3
240,3
241,3
242,3
243,3
244,5
245,8
246,8
247,8
248,2
249,2
250,2
251,2
252,12
253,12
254,8
255,8
256,8
257,8
258,8
259,8
260,8
261,8
262,8
263,2
264,2
265,2
266,2
267,12
268,12
269,2
270,12
271,12
272,8
273,8
274,8
275,12
276,12
277,2
278,12
279,12
280,2
281,12
282,5
283,5
284,12
285,12
286,8
287,12
288,8
289,8
290,8
291,8
292,8
293,8
294,8
295,2
296,8
297,8
298,12
299,12
300,12
301,12
302,8
303,8
304,12
305,12
306,12
307,8
308,12
309,12
310,12
311,8
312,8
313,8
314,8
315,8
316,5
317,8
318,8
319,2
320,5
321,2
322,8
323,8
324,8
325,12
326,12
327,12
328,8
329,2
330,2
331,8
332,12
