bus_number,area_number
1,6
2,6
3,5
4,6
5,5
6,5
7,5
8,5
9,5
10,5
11,6
12,5
13,5
14,6
15,5
16,6
17,6
18,4
19,5
20,4
21,5
22,6
23,10
24,10
25,10
26,10
27,10
28,10
29,10
30,10
31,10
32,10
33,10
34,10
35,10
36,10
37,10
38,10
39,10
40,10
41,10
42,10
43,10
44,10
45,10
46,10
47,10
48,10
49,10
50,10
51,10
52,10
53,10
54,10
55,10
56,4
57,3
58,3
59,9
60,2
61,12
62,9
63,3
64,12
65,2
66,2
67,2
68,2
69,12
70,4
71,12
72,12
73,4
74,4
75,4
76,4
77,12
78,8
79,3
80,3
81,3
82,9
83,12
84,12
85,12
86,12
87,4
88,4
89,3
90,2
91,9
92,4
93,3
94,3
95,3
96,3
97,9
98,10
99,10
100,4
101,4
102,3
103,2
104,2
105,4
106,4
107,4
108,4
109,12
110,9
111,6
112,6
113,7
114,7
115,7
116,7
117,11
118,11
119,11
120,11
121,7
122,7
123,6
124,6
125,11
126,11
127,11
128,11
129,11
130,11
131,7
132,7
133,7
134,7
135,11
136,11
137,7
138,7
139,1
140,6
141,11
142,11
143,11
144,11
145,11
146,11
147,7
148,7
149,11
150,7
151,7
152,7
153,7
154,11
155,1
156,1
157,1
158,1
159,1
160,1
161,1
162,1
163,1
164,1
165,1
166,1
167,1
168,1
169,1
170,5
171,5
172,1
173,1
174,1
175,1
176,1
177,1
178,1
179,1
180,4
181,10
182,7
183,10
184,12
185,4
186,11
187,5
188,5
189,5
190,6
191,6
192,5
193,5
194,5
195,5
196,7
197,6
198,5
199,6
200,5
201,5
202,5
203,5
204,6
205,6
206,5
207,6
208,6
209,5
210,6
211,5
212,5
213,5
214,5
215,6
216,4
217,5
218,5
219,5
220,5
221,5
222,5
223,5
224,5
225,5
226,5
227,5
228,6
229,6
230,5
231,5
232,5
233,5
234,6
235,6
236,5
237,5
238,5
239,5
240,5
241,5
242,5
243,5
244,5
245,6
246,6
247,6
248,5
249,5
250,5
251,6
252,6
253,6
254,6
255,5
256,5
257,5
258,6
259,5
260,5
261,6
262,5
263,5
264,5
265,6
266,6
267,6
268,6
269,5
270,6
271,6
272,6
273,6
274,6
275,6
276,6
277,6
278,6
279,6
280,6
281,6
282,6
283,6
284,5
285,5
286,5
287,5
288,6
289,6
290,5
291,6
292,6
293,6
294,5
295,5
296,6
297,6
298,6
299,6
300,10
301,6
302,5
303,1
304,6
305,5
306,5
307,5
308,5
309,5
310,5
311,5
312,5
313,5
314,5
315,5
316,6
317,5
318,5
319,6
320,5
321,5
322,5
323,5
324,5
325,5
326,10
327,5
328,5
329,5
330,5
331,5
332,5
333,5
334,5
335,5
336,5
337,5
338,6
339,6
340,5
341,5
342,6
343,5
344,5
345,5
346,5
347,5
348,5
349,5
350,6
351,5
352,6
353,6
354,6
355,6
356,5
357,5
358,6
359,5
360,5
361,5
362,5
363,5
364,10
365,5
366,5
367,6
368,6
369,5
370,6
371,5
372,5
373,5
374,5
375,5
376,6
377,5
378,5
379,5
380,6
381,5
382,5
383,5
384,5
385,5
386,5
387,5
388,5
389,5
390,6
391,6
392,6
393,5
394,6
395,5
396,6
397,5
398,5
399,4
400,6
401,5
402,6
403,6
404,6
405,6
406,6
407,6
408,6
409,6
410,6
411,5
412,5
413,10
414,5
415,5
416,5
417,6
418,5
419,6
420,5
421,5
422,6
423,5
424,10
425,5
426,5
427,6
428,5
429,6
430,10
431,6
432,5
433,6
434,5
435,5
436,5
437,5
438,5
439,10
440,5
441,6
442,5
443,5
444,6
445,6
446,6
447,4
448,4
449,6
450,6
451,5
452,5
453,5
454,5
455,5
456,5
457,5
458,5
459,5
460,5
461,5
462,5
463,5
464,5
465,5
466,5
467,5
468,5
469,4
470,4
471,6
472,6
473,5
474,5
475,5
476,5
477,5
478,5
479,5
480,5
481,5
482,4
483,5
484,5
485,5
486,5
487,5
488,5
489,5
490,5
491,5
492,5
493,5
494,5
495,5
496,5
497,5
498,5
499,5
500,5
501,5
502,5
503,5
504,5
505,5
506,5
507,5
508,5
509,5
510,5
511,5
512,5
513,5
514,5
515,5
516,5
517,6
518,5
519,6
520,5
521,5
522,5
523,5
524,5
